ID,num_lx,num_rx,DeltaSZ,DeltaSP,dNum,resp,acc,RT,Group,DeltaNB
303,20,14,-1.833333333,0.833333333,0.5,0,1,0.592675162,ADU,-0.514573173
303,8,9,-0.166666667,1.5,0.166666667,1,1,0.431951104,ADU,0.169925001
303,8,32,-0.666666667,1.333333333,2,1,1,0.475473195,ADU,2
303,8,32,0,-2,2,1,1,0.368058626,ADU,2
303,23,16,1.5,-1.166666667,0.5,0,1,0.498014806,ADU,-0.523561956
303,8,32,0,-2,2,1,1,0.360386981,ADU,2
303,13,9,-0.833333333,0.833333333,0.5,0,1,0.39016814,ADU,-0.530514717
303,18,13,1.5,1.833333333,0.5,0,1,0.525963053,ADU,-0.469485283
303,16,13,-1.333333333,-2,0.333333333,1,0,0.418723166,ADU,-0.299560282
303,25,18,-1.833333333,-1.833333333,0.5,0,1,0.449775437,ADU,-0.473931188
303,9,10,-1.166666667,-0.833333333,0.166666667,1,1,0.375114551,ADU,0.152003093
303,20,16,0.666666667,-0.333333333,0.333333333,0,1,0.138811333,ADU,-0.321928095
303,16,11,0.5,-0.833333333,0.5,0,1,0.932270838,ADU,-0.540568381
303,16,11,1.166666667,1.833333333,0.5,0,1,0.413949462,ADU,-0.540568381
303,8,32,2,0.666666667,2,1,1,0.562865507,ADU,2
303,25,29,-0.833333333,-0.166666667,0.166666667,1,1,0.447501125,ADU,0.214124805
303,32,8,2,-1.333333333,2,0,1,0.509841729,ADU,-2
303,11,10,-0.166666667,0.5,0.166666667,0,1,0.440800553,ADU,-0.137503524
303,32,8,0.666666667,0.333333333,2,0,1,0.530276449,ADU,-2
303,10,11,-1.833333333,-1.833333333,0.166666667,0,0,0.723855522,ADU,0.137503524
303,8,32,-1,-1.666666667,2,1,1,0.096586717,ADU,2
303,13,11,0.166666667,1.833333333,0.166666667,0,1,0.385305351,ADU,-0.2410081
303,16,11,-1.166666667,-0.833333333,0.5,0,1,0.336424718,ADU,-0.540568381
303,20,29,-0.166666667,-1.5,0.5,1,1,0.258700306,ADU,0.5360529
303,14,13,0.5,-1.166666667,0.166666667,1,0,0.353771616,ADU,-0.106915204
303,32,29,-1.5,1.166666667,0.166666667,0,1,0.555745877,ADU,-0.142019005
303,23,25,-0.833333333,1.833333333,0.166666667,0,0,0.525841529,ADU,0.120294234
303,18,13,1.166666667,-1.166666667,0.5,0,1,0.378469445,ADU,-0.469485283
303,32,8,-0.333333333,0.666666667,2,0,1,0.230170431,ADU,-2
303,32,8,-1.333333333,-1,2,0,1,0.268086981,ADU,-2
303,25,20,0.333333333,-0.666666667,0.333333333,1,0,0.334938668,ADU,-0.321928095
303,32,8,1.666666667,-1.666666667,2,0,1,0.11652356,ADU,-2
303,18,16,1.5,-1.833333333,0.166666667,1,0,0.321175963,ADU,-0.169925001
303,23,16,-0.166666667,-1.166666667,0.5,0,1,0.217090635,ADU,-0.523561956
303,20,23,-0.833333333,-0.5,0.166666667,1,1,0.139384592,ADU,0.201633861
304,32,25,-1.333333333,2,0.333333333,0,1,0.900496572,ADU,-0.35614381
304,8,32,2,1.666666667,2,1,1,0.909370604,ADU,2
304,32,25,0.333333333,0.666666667,0.333333333,0,1,0.203527543,ADU,-0.35614381
304,32,8,2,-0.333333333,2,0,1,0.355677328,ADU,-2
304,14,20,1.833333333,-0.5,0.5,1,1,0.683762601,ADU,0.514573173
304,10,13,0.666666667,1.333333333,0.333333333,1,1,0.679326283,ADU,0.378511623
304,25,20,2,0.666666667,0.333333333,0,1,0.660340909,ADU,-0.321928095
304,32,8,-0.666666667,-1,2,0,1,0.160726014,ADU,-2
304,8,32,-1.333333333,0,2,1,1,0.106224674,ADU,2
304,32,8,-2,1.666666667,2,0,1,0.113570859,ADU,-2
304,11,10,-1.833333333,-0.833333333,0.166666667,0,1,0.376758778,ADU,-0.137503524
304,32,29,-1.166666667,-1.166666667,0.166666667,0,1,1.017337958,ADU,-0.142019005
304,18,23,1,1,0.333333333,1,1,0.444616565,ADU,0.353636955
304,8,32,0.666666667,2,2,1,1,0.193218691,ADU,2
304,32,29,0.5,0.166666667,0.166666667,0,1,0.343613225,ADU,-0.142019005
304,14,13,-1.5,-1.833333333,0.166666667,1,0,0.178901229,ADU,-0.106915204
304,16,13,2,2,0.333333333,0,1,0.336504779,ADU,-0.299560282
304,8,32,-1,1,2,1,1,0.125543889,ADU,2
304,32,8,-1.666666667,-2,2,0,1,0.29181111,ADU,-2
304,10,8,0.666666667,1.666666667,0.333333333,1,0,0.382231261,ADU,-0.321928095
304,20,18,1.5,1.833333333,0.166666667,0,1,0.357795754,ADU,-0.152003093
304,8,32,-1,0.333333333,2,1,1,0.124430898,ADU,2
304,18,13,1.5,-0.5,0.5,0,1,0.319531672,ADU,-0.469485283
304,13,10,-0.333333333,-2,0.333333333,0,1,0.83127241,ADU,-0.378511623
304,32,8,0,1.333333333,2,0,1,0.362211957,ADU,-2
304,16,23,-0.166666667,1.833333333,0.5,1,1,0.783500417,ADU,0.523561956
304,20,14,-0.5,0.166666667,0.5,0,1,0.775207743,ADU,-0.514573173
304,32,8,0.666666667,1.666666667,2,0,1,0.696578755,ADU,-2
304,10,14,-1.166666667,0.833333333,0.5,1,1,1.041943878,ADU,0.485426827
304,8,32,2,-1.333333333,2,1,1,0.829404296,ADU,2
304,23,18,-0.666666667,1,0.333333333,0,1,0.6152687,ADU,-0.353636955
304,20,14,-0.833333333,-0.5,0.5,0,1,0.662886205,ADU,-0.514573173
304,13,10,0.666666667,-0.333333333,0.333333333,0,1,1.080517217,ADU,-0.378511623
304,11,10,-1.166666667,-0.166666667,0.166666667,0,1,0.861002446,ADU,-0.137503524
304,32,8,-2,0,2,0,1,0.815648637,ADU,-2
304,13,14,0.166666667,-0.833333333,0.166666667,1,1,0.864999602,ADU,0.106915204
304,11,13,-1.833333333,0.5,0.166666667,1,1,1.058911119,ADU,0.2410081
304,13,11,1.833333333,1.5,0.166666667,0,1,0.858185887,ADU,-0.2410081
304,11,10,0.833333333,-1.833333333,0.166666667,1,0,0.910095277,ADU,-0.137503524
304,20,25,0,0,0.333333333,1,1,0.679883896,ADU,0.321928095
304,8,32,-1,-0.666666667,2,1,1,0.61910159,ADU,2
304,16,20,0.666666667,-1.666666667,0.333333333,1,1,0.71354376,ADU,0.321928095
304,10,14,-1.833333333,0.833333333,0.5,1,1,0.895486437,ADU,0.485426827
304,23,32,-1.833333333,1.833333333,0.5,1,1,0.785301484,ADU,0.476438044
304,10,11,-0.833333333,-0.833333333,0.166666667,0,0,0.958876617,ADU,0.137503524
304,9,13,-1.5,-0.5,0.5,1,1,0.862252884,ADU,0.530514717
304,10,11,-0.833333333,1.166666667,0.166666667,1,1,0.982798093,ADU,0.137503524
304,32,8,-1.666666667,2,2,0,1,0.927823788,ADU,-2
304,8,32,0.333333333,-2,2,1,1,0.829982861,ADU,2
304,16,23,-0.833333333,-0.833333333,0.5,1,1,0.873038333,ADU,0.523561956
304,29,20,0.833333333,1.5,0.5,0,1,0.824528257,ADU,-0.5360529
304,25,23,0.166666667,-1.5,0.166666667,1,0,0.69368565,ADU,-0.120294234
304,16,23,1.833333333,-0.833333333,0.5,1,1,0.870417888,ADU,0.523561956
304,32,8,1.333333333,-1.666666667,2,0,1,0.756368477,ADU,-2
304,32,8,-1.333333333,-0.333333333,2,0,1,0.793365917,ADU,-2
304,11,10,0.5,0.5,0.166666667,0,1,0.649820019,ADU,-0.137503524
304,20,14,-1.833333333,-1.166666667,0.5,0,1,0.827089756,ADU,-0.514573173
304,23,16,-1.5,1.5,0.5,0,1,0.84518619,ADU,-0.523561956
304,14,18,-1.666666667,0.666666667,0.333333333,1,1,0.789026259,ADU,0.362570079
304,8,10,-1,0,0.333333333,1,1,0.700900254,ADU,0.321928095
304,13,18,1.5,-1.5,0.5,1,1,0.713109907,ADU,0.469485283
304,20,25,1.333333333,-0.666666667,0.333333333,1,1,0.652941086,ADU,0.321928095
304,13,9,1.833333333,1.166666667,0.5,0,1,0.799055466,ADU,-0.530514717
304,11,14,0.666666667,-0.666666667,0.333333333,1,1,0.632815064,ADU,0.347923303
304,18,16,1.5,1.833333333,0.166666667,0,1,0.742935206,ADU,-0.169925001
304,10,8,-1.666666667,-1,0.333333333,1,0,0.788544634,ADU,-0.321928095
304,16,13,-1.666666667,-1.666666667,0.333333333,1,0,1.10234988,ADU,-0.299560282
304,8,32,-1,0,2,1,1,0.774471057,ADU,2
304,16,23,-0.833333333,-0.166666667,0.5,1,1,0.663327881,ADU,0.523561956
304,32,8,0,-1,2,0,1,0.668496694,ADU,-2
304,10,13,-0.333333333,1,0.333333333,1,1,0.772513825,ADU,0.378511623
304,20,16,0,-1.333333333,0.333333333,1,0,0.791110602,ADU,-0.321928095
304,18,13,-0.5,0.166666667,0.5,0,1,0.863345202,ADU,-0.469485283
304,32,8,-0.333333333,0,2,0,1,0.615572091,ADU,-2
304,18,23,0.333333333,-1,0.333333333,1,1,0.797921244,ADU,0.353636955
304,16,11,0.5,1.833333333,0.5,0,1,0.747858178,ADU,-0.540568381
304,9,13,0.5,-1.5,0.5,1,1,0.937529491,ADU,0.530514717
304,23,29,-1.666666667,-0.333333333,0.333333333,1,1,0.659230991,ADU,0.334419039
304,23,16,-0.166666667,1.166666667,0.5,0,1,0.806120331,ADU,-0.523561956
304,8,32,-1,-0.666666667,2,1,1,0.751028692,ADU,2
304,16,13,0.333333333,0.333333333,0.333333333,0,1,0.573377901,ADU,-0.299560282
304,32,8,-1,-1.666666667,2,0,1,0.608560585,ADU,-2
304,11,13,-0.166666667,0.833333333,0.166666667,1,1,0.667031704,ADU,0.2410081
304,11,13,1.166666667,0.166666667,0.166666667,1,1,0.719148383,ADU,0.2410081
304,25,29,0.166666667,1.5,0.166666667,1,1,0.806407798,ADU,0.214124805
304,13,16,2,0,0.333333333,1,1,0.73100855,ADU,0.299560282
304,8,32,-1.666666667,-1,2,1,1,0.909021677,ADU,2
304,16,11,-0.5,-1.833333333,0.5,0,1,0.863245748,ADU,-0.540568381
304,18,25,0.166666667,-0.166666667,0.5,1,1,0.69373845,ADU,0.473931188
304,8,32,0,-2,2,1,1,0.893369129,ADU,2
304,23,20,1.166666667,1.833333333,0.166666667,0,1,0.650552235,ADU,-0.201633861
304,11,8,-0.833333333,-0.5,0.5,0,1,0.744869809,ADU,-0.459431619
304,8,10,1,-1.666666667,0.333333333,1,1,0.773044898,ADU,0.321928095
304,20,16,-2,0.666666667,0.333333333,0,1,0.576855997,ADU,-0.321928095
304,8,10,1.333333333,0.666666667,0.333333333,1,1,0.917638136,ADU,0.321928095
304,13,18,-0.166666667,1.5,0.5,1,1,0.748036412,ADU,0.469485283
304,32,8,1.666666667,0.666666667,2,0,1,0.679650905,ADU,-2
304,14,20,1.166666667,-0.833333333,0.5,1,1,0.512179062,ADU,0.514573173
304,8,9,-0.166666667,0.166666667,0.166666667,0,0,0.730302315,ADU,0.169925001
304,10,11,-1.833333333,-1.833333333,0.166666667,0,0,0.692370958,ADU,0.137503524
304,32,25,1,-2,0.333333333,0,1,0.92430686,ADU,-0.35614381
304,32,8,0.666666667,-1,2,0,1,0.794448456,ADU,-2
304,9,10,1.5,1.833333333,0.166666667,1,1,0.72002112,ADU,0.152003093
304,20,25,-0.333333333,1.333333333,0.333333333,1,1,0.721034936,ADU,0.321928095
304,25,20,-1.666666667,-1,0.333333333,0,1,0.70556621,ADU,-0.321928095
304,10,11,1.5,1.166666667,0.166666667,1,1,0.717445653,ADU,0.137503524
304,32,8,1,0.333333333,2,0,1,0.73636817,ADU,-2
304,20,23,-1.5,-0.833333333,0.166666667,1,1,0.765660999,ADU,0.201633861
304,10,8,-1.333333333,2,0.333333333,0,1,0.938574037,ADU,-0.321928095
304,20,23,-0.166666667,1.166666667,0.166666667,1,1,0.768647133,ADU,0.201633861
304,8,32,1.333333333,-1,2,1,1,0.743150317,ADU,2
304,25,18,-1.166666667,-1.166666667,0.5,0,1,0.753237353,ADU,-0.473931188
304,9,10,-0.5,-0.833333333,0.166666667,1,1,0.795496076,ADU,0.152003093
304,14,10,-1.5,0.5,0.5,0,1,0.780327947,ADU,-0.485426827
304,13,9,-1.166666667,-1.5,0.5,0,1,0.819354695,ADU,-0.530514717
304,10,11,-0.5,-0.5,0.166666667,1,1,0.9098215,ADU,0.137503524
304,32,8,2,-2,2,0,1,0.93060375,ADU,-2
304,16,23,1.833333333,-0.5,0.5,1,1,0.703231836,ADU,0.523561956
304,10,8,1,-0.666666667,0.333333333,0,1,0.814751037,ADU,-0.321928095
304,13,10,2,1.333333333,0.333333333,0,1,0.716913183,ADU,-0.378511623
304,32,23,1.166666667,-0.5,0.5,0,1,0.820378568,ADU,-0.476438044
304,32,8,-0.666666667,0.666666667,2,0,1,0.990375034,ADU,-2
304,25,20,-2,0.333333333,0.333333333,1,0,1.419889958,ADU,-0.321928095
304,8,11,0.5,-1.166666667,0.5,0,0,1.26594665,ADU,0.459431619
304,8,10,-1,-0.333333333,0.333333333,1,1,1.920687965,ADU,0.321928095
304,32,8,1.333333333,1.333333333,2,0,1,0.82480874,ADU,-2
304,11,14,-0.666666667,0.666666667,0.333333333,1,1,0.697367124,ADU,0.347923303
304,13,11,1.166666667,-1.833333333,0.166666667,0,1,0.63602469,ADU,-0.2410081
304,13,14,1.833333333,-0.5,0.166666667,1,1,0.711033944,ADU,0.106915204
304,10,8,0.666666667,0,0.333333333,1,0,0.799100444,ADU,-0.321928095
304,8,32,-0.666666667,1.333333333,2,1,1,0.816466897,ADU,2
304,20,16,0,2,0.333333333,0,1,0.805736483,ADU,-0.321928095
304,8,32,1.666666667,0.333333333,2,1,1,0.722548257,ADU,2
304,20,23,-1.5,-1.833333333,0.166666667,1,1,0.800676343,ADU,0.201633861
304,11,14,1.666666667,1,0.333333333,1,1,0.948023282,ADU,0.347923303
304,32,8,-1,-2,2,0,1,0.870839171,ADU,-2
304,29,20,0.833333333,0.5,0.5,0,1,0.886923617,ADU,-0.5360529
304,8,32,1.333333333,-1,2,1,1,0.818994034,ADU,2
304,25,32,-2,-0.333333333,0.333333333,0,0,0.886088595,ADU,0.35614381
304,18,13,-0.166666667,1.5,0.5,0,1,1.040723612,ADU,-0.469485283
304,20,16,0.333333333,2,0.333333333,0,1,1.09302132,ADU,-0.321928095
304,8,11,1.833333333,-0.5,0.5,1,1,1.235774938,ADU,0.459431619
304,16,13,2,1.666666667,0.333333333,0,1,0.54549838,ADU,-0.299560282
304,25,29,1.5,0.833333333,0.166666667,1,1,0.653349518,ADU,0.214124805
304,20,23,-1.833333333,0.833333333,0.166666667,0,0,0.652016108,ADU,0.201633861
304,8,32,0,-1.333333333,2,1,1,0.626174556,ADU,2
304,13,9,-1.5,-1.5,0.5,0,1,0.664082446,ADU,-0.530514717
304,11,9,-0.666666667,1.666666667,0.333333333,0,1,0.653811867,ADU,-0.289506617
304,25,18,-0.166666667,0.833333333,0.5,0,1,0.732202277,ADU,-0.473931188
304,13,16,1,-1.333333333,0.333333333,1,1,0.86555945,ADU,0.299560282
304,23,18,0.666666667,-0.666666667,0.333333333,0,1,0.727342721,ADU,-0.353636955
304,16,13,-2,-1,0.333333333,0,1,0.721747876,ADU,-0.299560282
304,8,32,-2,1.333333333,2,1,1,0.777579273,ADU,2
304,32,23,0.5,0.5,0.5,0,1,0.766651348,ADU,-0.476438044
304,16,13,1,2,0.333333333,0,1,0.625016867,ADU,-0.299560282
304,29,25,0.5,1.5,0.166666667,0,1,0.523390822,ADU,-0.214124805
304,32,25,0,-2,0.333333333,0,1,0.628265604,ADU,-0.35614381
304,16,20,0.666666667,1.666666667,0.333333333,1,1,0.617942224,ADU,0.321928095
304,11,10,-1.833333333,-0.166666667,0.166666667,0,1,0.628793883,ADU,-0.137503524
304,10,9,0.166666667,-0.166666667,0.166666667,0,1,0.54400238,ADU,-0.152003093
304,11,10,-1.5,1.833333333,0.166666667,1,0,0.994718323,ADU,-0.137503524
304,18,13,-1.5,0.5,0.5,0,1,0.683503071,ADU,-0.469485283
304,13,9,-1.5,-1.833333333,0.5,0,1,0.601917841,ADU,-0.530514717
304,10,14,0.5,-1.166666667,0.5,1,1,0.578617394,ADU,0.485426827
304,32,8,-1.333333333,-0.333333333,2,0,1,0.514368726,ADU,-2
304,10,8,1,0.333333333,0.333333333,1,0,2.389952354,ADU,-0.321928095
304,32,25,1.333333333,-0.666666667,0.333333333,0,1,0.754952375,ADU,-0.35614381
304,25,23,0.166666667,1.166666667,0.166666667,0,1,0.74532266,ADU,-0.120294234
304,23,25,0.166666667,-0.833333333,0.166666667,1,1,2.835339128,ADU,0.120294234
304,25,20,0.333333333,-1.666666667,0.333333333,1,0,0.837029846,ADU,-0.321928095
304,11,14,-1.333333333,0.666666667,0.333333333,0,0,0.916022288,ADU,0.347923303
304,10,8,-0.666666667,1.333333333,0.333333333,0,1,0.969910701,ADU,-0.321928095
304,20,16,0.666666667,-0.333333333,0.333333333,0,1,0.631160106,ADU,-0.321928095
304,8,32,1.333333333,2,2,1,1,0.653981442,ADU,2
304,16,14,1.833333333,-1.5,0.166666667,0,1,0.78932518,ADU,-0.192645078
304,32,25,0.333333333,0.333333333,0.333333333,0,1,0.752999613,ADU,-0.35614381
304,20,25,-1.666666667,1,0.333333333,1,1,0.683657839,ADU,0.321928095
304,16,14,-0.833333333,-1.5,0.166666667,1,0,0.845403815,ADU,-0.192645078
304,11,9,1.666666667,-0.333333333,0.333333333,0,1,0.736335205,ADU,-0.289506617
304,9,13,-0.833333333,-0.833333333,0.5,1,1,0.654271143,ADU,0.530514717
304,16,11,-0.5,-1.5,0.5,0,1,0.606004674,ADU,-0.540568381
304,10,8,2,1.333333333,0.333333333,0,1,0.873359324,ADU,-0.321928095
304,25,20,0.333333333,2,0.333333333,0,1,0.645668933,ADU,-0.321928095
304,8,32,-0.666666667,1.333333333,2,1,1,0.708267112,ADU,2
304,8,32,1.666666667,1.666666667,2,1,1,0.631288893,ADU,2
304,8,11,1.166666667,1.166666667,0.5,1,1,0.733582341,ADU,0.459431619
304,25,32,-1,0.333333333,0.333333333,0,0,0.733648271,ADU,0.35614381
304,13,11,-1.5,-0.833333333,0.166666667,0,1,0.831631953,ADU,-0.2410081
304,8,32,-1.666666667,-1.333333333,2,1,1,0.810814503,ADU,2
304,8,32,1.666666667,2,2,1,1,0.763572186,ADU,2
304,16,14,-0.5,1.833333333,0.166666667,0,1,0.736320119,ADU,-0.192645078
304,32,29,-1.833333333,-1.833333333,0.166666667,1,0,0.635929427,ADU,-0.142019005
304,16,14,-0.166666667,-0.5,0.166666667,0,1,0.651154267,ADU,-0.192645078
304,13,16,1.333333333,-0.333333333,0.333333333,0,0,0.657598382,ADU,0.299560282
304,32,8,1.333333333,-2,2,0,1,1.21284884,ADU,-2
304,32,25,0.333333333,0.666666667,0.333333333,0,1,1.10649035,ADU,-0.35614381
304,16,18,1.833333333,1.833333333,0.166666667,1,1,0.698068889,ADU,0.169925001
304,25,29,1.5,0.833333333,0.166666667,1,1,1.493090044,ADU,0.214124805
304,13,18,-0.833333333,0.166666667,0.5,1,1,0.820616866,ADU,0.469485283
304,16,23,-0.833333333,1.166666667,0.5,1,1,0.814452116,ADU,0.523561956
304,29,25,1.5,-1.5,0.166666667,0,1,0.738080957,ADU,-0.214124805
304,20,14,-0.833333333,0.166666667,0.5,0,1,0.646164806,ADU,-0.514573173
304,23,29,-0.333333333,0,0.333333333,1,1,0.792234208,ADU,0.334419039
304,16,20,-0.333333333,1.666666667,0.333333333,1,1,0.611657906,ADU,0.321928095
304,20,29,0.833333333,0.166666667,0.5,1,1,0.590906107,ADU,0.5360529
304,10,14,-1.166666667,-0.5,0.5,1,1,0.722539038,ADU,0.485426827
304,18,13,-1.5,0.833333333,0.5,0,1,1.011352001,ADU,-0.469485283
304,23,32,0.166666667,-0.5,0.5,1,1,0.765483323,ADU,0.476438044
304,16,23,0.5,-0.166666667,0.5,1,1,0.932230214,ADU,0.523561956
304,10,13,1.666666667,-1,0.333333333,1,1,0.846864336,ADU,0.378511623
304,8,10,0,-0.333333333,0.333333333,1,1,0.760284896,ADU,0.321928095
304,32,8,1,2,2,0,1,0.687975986,ADU,-2
304,10,14,0.166666667,-0.5,0.5,1,1,0.726614137,ADU,0.485426827
304,25,32,1,1.333333333,0.333333333,1,1,0.714772408,ADU,0.35614381
304,8,10,-2,1.666666667,0.333333333,1,1,1.186809218,ADU,0.321928095
304,10,8,0,2,0.333333333,0,1,0.62749288,ADU,-0.321928095
304,25,32,1.666666667,1.666666667,0.333333333,1,1,0.808187074,ADU,0.35614381
304,20,23,-1.833333333,-0.166666667,0.166666667,1,1,0.729948918,ADU,0.201633861
304,9,11,-1.666666667,0.666666667,0.333333333,0,0,0.670936111,ADU,0.289506617
304,16,13,0.666666667,0.333333333,0.333333333,0,1,0.507954782,ADU,-0.299560282
304,32,25,2,-1,0.333333333,0,1,0.548424171,ADU,-0.35614381
304,32,8,-1,-1.333333333,2,0,1,1.30339722,ADU,-2
304,20,16,1,-1.666666667,0.333333333,0,1,1.037129021,ADU,-0.321928095
304,29,32,-1.166666667,0.166666667,0.166666667,0,0,0.77686773,ADU,0.142019005
304,8,9,0.833333333,1.833333333,0.166666667,1,1,0.132307319,ADU,0.169925001
304,20,23,-0.833333333,-0.5,0.166666667,0,0,0.336781351,ADU,0.201633861
304,25,18,-1.833333333,0.166666667,0.5,0,1,0.244203384,ADU,-0.473931188
304,32,8,1.666666667,-1,2,0,1,0.232280639,ADU,-2
304,23,29,-1.666666667,1.666666667,0.333333333,1,1,0.132571318,ADU,0.334419039
304,29,25,-0.833333333,0.5,0.166666667,1,0,0.309450503,ADU,-0.214124805
304,25,20,-1.333333333,-0.333333333,0.333333333,0,1,0.226538569,ADU,-0.321928095
304,32,8,1,-2,2,0,1,0.142294342,ADU,-2
304,11,9,-1,0,0.333333333,1,0,0.190370843,ADU,-0.289506617
304,23,32,0.5,1.166666667,0.5,1,1,0.278356886,ADU,0.476438044
304,32,8,0,-0.333333333,2,0,1,0.143083269,ADU,-2
304,29,20,1.166666667,1.5,0.5,0,1,0.213793653,ADU,-0.5360529
304,16,13,2,0.666666667,0.333333333,0,1,0.262463246,ADU,-0.299560282
304,25,18,0.166666667,-0.166666667,0.5,0,1,0.146841847,ADU,-0.473931188
304,29,25,1.166666667,-1.166666667,0.166666667,0,1,0.416678656,ADU,-0.214124805
304,10,11,1.166666667,-0.5,0.166666667,1,1,0.539572488,ADU,0.137503524
304,9,13,0.166666667,-1.5,0.5,1,1,0.739249262,ADU,0.530514717
304,8,32,-1.333333333,0,2,1,1,0.991992278,ADU,2
304,13,16,2,0.333333333,0.333333333,1,1,0.232051559,ADU,0.299560282
304,23,20,0.833333333,0.833333333,0.166666667,0,1,0.205503213,ADU,-0.201633861
304,18,13,-1.5,1.833333333,0.5,1,0,0.265064135,ADU,-0.469485283
304,13,18,0.166666667,1.833333333,0.5,1,1,0.331349934,ADU,0.469485283
304,14,18,1,-1.666666667,0.333333333,1,1,0.291278361,ADU,0.362570079
304,13,11,1.5,0.166666667,0.166666667,1,0,0.256156299,ADU,-0.2410081
304,32,25,1.666666667,1.333333333,0.333333333,0,1,0.231581947,ADU,-0.35614381
304,32,8,1.666666667,1.666666667,2,0,1,0.118452206,ADU,-2
304,32,29,0.5,-0.833333333,0.166666667,1,0,1.574049216,ADU,-0.142019005
304,16,23,-0.5,-0.833333333,0.5,0,0,0.607250363,ADU,0.523561956
304,13,14,1.5,-0.833333333,0.166666667,1,1,0.354616858,ADU,0.106915204
304,32,8,-1.333333333,0.333333333,2,0,1,0.844065656,ADU,-2
304,8,10,0.333333333,-1.666666667,0.333333333,1,1,0.623694352,ADU,0.321928095
304,32,8,-1,-0.666666667,2,0,1,0.881254741,ADU,-2
304,29,20,-1.5,-0.833333333,0.5,1,0,0.225491787,ADU,-0.5360529
304,13,18,-0.166666667,0.833333333,0.5,1,1,0.251796807,ADU,0.469485283
304,8,10,0.333333333,1.666666667,0.333333333,1,1,0.838497909,ADU,0.321928095
304,8,32,0.666666667,2,2,1,1,0.434045947,ADU,2
304,14,18,1,1,0.333333333,1,1,0.756831106,ADU,0.362570079
304,16,23,1.166666667,-0.166666667,0.5,1,1,0.957277252,ADU,0.523561956
304,23,18,-1.333333333,1,0.333333333,0,1,0.720745793,ADU,-0.353636955
304,10,13,-1.666666667,-1,0.333333333,1,1,0.825678683,ADU,0.378511623
304,23,16,0.5,-0.5,0.5,0,1,0.768272504,ADU,-0.523561956
304,10,13,1.333333333,-0.333333333,0.333333333,1,1,0.557269988,ADU,0.378511623
304,8,32,-2,1,2,1,1,0.575981584,ADU,2
304,32,8,-1.333333333,0.333333333,2,0,1,0.617963735,ADU,-2
304,23,25,-0.5,1.166666667,0.166666667,1,1,0.773848632,ADU,0.120294234
304,8,32,-2,1.333333333,2,1,1,0.577500492,ADU,2
304,10,11,1.166666667,-1.166666667,0.166666667,0,0,0.490762373,ADU,0.137503524
304,18,25,-0.166666667,-0.166666667,0.5,1,1,0.252714521,ADU,0.473931188
304,18,13,-1.5,-1.833333333,0.5,0,1,0.245514723,ADU,-0.469485283
304,32,8,1,0.666666667,2,0,1,0.067607196,ADU,-2
304,23,29,-1.666666667,1,0.333333333,1,1,0.914004154,ADU,0.334419039
304,8,32,-1.333333333,1,2,1,1,0.11830917,ADU,2
304,32,8,0.333333333,-0.333333333,2,0,1,0.080358258,ADU,-2
304,8,32,0.666666667,-0.666666667,2,1,1,0.062759373,ADU,2
304,8,32,-2,-1.666666667,2,1,1,0.092529637,ADU,2
304,32,8,1.333333333,-0.666666667,2,0,1,0.080266067,ADU,-2
304,32,8,-1.333333333,1.666666667,2,0,1,0.130583077,ADU,-2
304,16,18,-1.833333333,-1.833333333,0.166666667,1,1,0.212016611,ADU,0.169925001
304,8,32,1.333333333,0.666666667,2,1,1,0.084275516,ADU,2
304,16,23,1.5,1.166666667,0.5,1,1,0.09641365,ADU,0.523561956
304,25,20,2,1,0.333333333,0,1,0.113651316,ADU,-0.321928095
304,32,8,-0.333333333,1,2,0,1,0.09139737,ADU,-2
304,25,20,0,-1.666666667,0.333333333,1,0,0.197494374,ADU,-0.321928095
304,18,23,0.666666667,0.333333333,0.333333333,1,1,0.217084853,ADU,0.353636955
304,9,13,0.5,-0.833333333,0.5,1,1,0.128276359,ADU,0.530514717
304,25,32,0.666666667,0.666666667,0.333333333,1,1,0.182303058,ADU,0.35614381
304,16,20,0.333333333,1.666666667,0.333333333,1,1,0.142373961,ADU,0.321928095
304,29,23,1.333333333,1.333333333,0.333333333,1,0,0.195393549,ADU,-0.334419039
304,8,32,-1,2,2,1,1,0.111497411,ADU,2
304,32,23,-1.5,-0.833333333,0.5,0,1,0.224273755,ADU,-0.476438044
304,8,11,-1.5,0.5,0.5,1,1,0.164712554,ADU,0.459431619
304,23,16,0.833333333,-1.5,0.5,1,0,0.198038857,ADU,-0.523561956
304,14,20,0.5,1.166666667,0.5,1,1,0.139069351,ADU,0.514573173
304,32,23,-0.5,0.166666667,0.5,0,1,0.194471364,ADU,-0.476438044
304,18,13,-1.5,1.5,0.5,0,1,0.147393873,ADU,-0.469485283
304,10,13,-1.666666667,0.666666667,0.333333333,1,1,0.148913339,ADU,0.378511623
304,32,25,0.333333333,-1.666666667,0.333333333,0,1,0.252548578,ADU,-0.35614381
